word,phonetic,pos,definition,source
skate,skeɪt,vi.,溜冰，滑冰,中考英语词汇表
skateboard,ˈskeɪtbɔːd,n.,冰鞋，滑板,中考英语词汇表
ski,skiː,,n.& vi. 滑雪板；滑雪,中考英语词汇表
skirt,skɜːt,n.,女裙,中考英语词汇表
sky,skaɪ,n.,天；天空,中考英语词汇表
slow,sləʊ,ad.,慢慢地，缓慢地,中考英语词汇表
small,smɔːl,a.,小的，少的,中考英语词汇表
smile,smaɪl,,n.& v. 微笑,中考英语词汇表
smoke,sməʊk,n.,烟 v. 冒烟；吸烟,中考英语词汇表
smoking,ˈsməʊkɪŋ,n.,"吸烟,抽烟;冒烟",中考英语词汇表
snake,sneɪk,n.,蛇 v. 蛇般爬行;蜿蜒行进,中考英语词汇表
snow,snəʊ,n.,雪 vi.下雪,中考英语词汇表
so,səʊ,ad.,如此，这么；非常；同样 conj. 因此，所以,中考英语词汇表
soap,səʊp,n.,肥皂,中考英语词汇表
society,səˈsaɪətɪ,n.,社会,中考英语词汇表
sock,sɔk,n.,短袜,中考英语词汇表
sofa,səʊfə,,n.（长）沙发,中考英语词汇表
soft,sɔft; (US) sɔːft,a.,软的，柔和的,中考英语词汇表
soil,sɔɪl,n.,土壤，土地,中考英语词汇表
soldier,ˈsəʊldʒə(r),n.,士兵，战士,中考英语词汇表
some,sʌm,a.,一些，若干；有些；某一 pron. 若干，一些,中考英语词汇表
somebody,ˈsʌmbɔdɪ,pron.,某人；有人；有名气的人,中考英语词汇表
someone,ˈsʌmwʌn,pron.,某一个人,中考英语词汇表
something,ˈsʌmθɪŋ,pron.,某事；某物,中考英语词汇表
somewhere,ˈsʌmweə,ad.,在某处,中考英语词汇表
son,sʌn,n.,儿子,中考英语词汇表
song,sɔŋ,n.,歌唱；歌曲,中考英语词汇表
soon,suːn,ad.,"不久,很快,一会儿",中考英语词汇表
sorry,ˈsɔrɪ,a.,"对不起,抱歉;难过的",中考英语词汇表
so-so,səʊ-səʊ,a.,一般；不怎么样；凑合,中考英语词汇表
sound,saʊnd,vi.,"听起来,发出声音 n. 声音",中考英语词汇表
soup,suːp,n.,汤,中考英语词汇表
sour,ˈsauə(r),a.,酸的，馊的,中考英语词汇表
south,ˈsauθ,a.,南(方)的 ad. 在南方；向南方 n. 南；南方；南部,中考英语词汇表
southeast,‚sauθ'iːst,n.,东南,中考英语词汇表
southern,'sʌð(ə)n,a.,南部的，南方的,中考英语词汇表
southwest,sauθ'west,n.,西南,中考英语词汇表
space,speɪs,n.,空间,中考英语词汇表
spaceship,ˈspeɪsʃɪp,n.,宇宙飞船,中考英语词汇表
special,ˈspeʃ(ə)l,a.,特别的，专门的,中考英语词汇表
speech,spiːtʃ,n.,演讲,中考英语词汇表
speed,spiːd,n.,速度 v.（使）加速,中考英语词汇表
spell,spel,vt.,拼写,中考英语词汇表
spirit,ˈspɪrɪt,n.,精神,中考英语词汇表
spit,spɪt,v.,吐唾沫；吐痰,中考英语词汇表
spoon,spuːn,n.,"匙, 调羹",中考英语词汇表
sport,spɔːt,n.,体育运动，锻炼；(复，英)运动会,中考英语词汇表
spot,spɔt,n.,斑点，污点；场所，地点 v. 沾上污渍，弄脏,中考英语词汇表
spring,sprɪŋ,n.,"春天,春季 n. 泉水,泉",中考英语词汇表
square,skweə(r),n.,广场 a. 平方的；方形的，宽而结实的（体格，肩膀）,中考英语词汇表
stamp,stæmp,n.,邮票,中考英语词汇表
stand,stænd,n.,站；立；停止；立场；地位；台；坛；摊,中考英语词汇表
star,stɑː(r),n.,星，恒星,中考英语词汇表
start,stɑːt,v.,开始，着手；出发,中考英语词汇表
state,steɪt,n.,状态；情形；国家，（美国的）州,中考英语词汇表
station,ˈsteɪʃ(ə)n,n.,站，所，车站；电台,中考英语词汇表
stay,steɪ,,n.& vi. 停留，逗留，呆,中考英语词汇表
steep,stiːp,a.,险峻的；陡峭的,中考英语词汇表
step,step,n.,"脚步,台阶,梯级 vi. 走,跨步",中考英语词汇表
still,stɪl,a.,"不动的,平静的 ad. 仍然,还",中考英语词汇表
stocking,ˈstɔkɪŋ,n.,长统袜,中考英语词汇表
stomach,ˈstʌmək,n.,胃，胃部,中考英语词汇表
stomachache,ˈstʌməkeɪk,n.,胃疼,中考英语词汇表
stone,stəʊn,n.,石头，石料,中考英语词汇表
stop,stɔp,n.,停；（停车）站 v. 停，停止，阻止,中考英语词汇表
store,stɔː(r),n.,商店 vt. 储藏，存储,中考英语词汇表
storm,stɔːm,n.,风暴，暴（风）雨,中考英语词汇表
story,ˈstɔːrɪ,n.,故事，小说,中考英语词汇表
straight,streɪt,a.,一直的，直的 ad. 一直地，直地,中考英语词汇表
strange,streɪndʒ,a.,"奇怪,奇特的,陌生的",中考英语词汇表
street,striːt,n.,街，街道,中考英语词汇表
strict,strɪkt,a.,严格的，严密的,中考英语词汇表
strong,strɔŋ,a.,强(壮)的；坚固的；强烈的；坚强的,中考英语词汇表
student,ˈstjuːdənt,n.,学生,中考英语词汇表
study,ˈstʌdɪ,v.,学习；研究 n. 书房,中考英语词汇表
stupid,ˈstjuːpɪd,a.,愚蠢的，笨的,中考英语词汇表
subject,ˈsʌbdʒɪkt,n.,题目；主题；学科；主语；主体,中考英语词汇表
succeed,səkˈsiːd,vi.,成功,中考英语词汇表
success,səkˈses,n.,成功,中考英语词汇表
successful,səkˈsesfʊl,a.,"成功的,有成就的",中考英语词汇表
such,sʌtʃ,,] ad. 那么 pron.（泛指）人，事物 a. 这样的，那样的,中考英语词汇表
sudden,ˈsʌd(ə)n,a.,突然的,中考英语词汇表
sugar,ˈʃʊɡə(r),n.,糖,中考英语词汇表
suggest,səˈdʒest; (US) sə ˈdʒest,vt.,建议，提议,中考英语词汇表
suggestion,səˈdʒestʃ(ə)n,n.,建议,中考英语词汇表
suit,"suːt, sjuːt",vt.,适合 n. 一套（衣服）,中考英语词汇表
summer,ˈsʌmə(r),n.,夏天，夏季,中考英语词汇表
sun,sʌn,n.,太阳，阳光,中考英语词汇表
Sunday,ˈsʌndeɪ,n.,星期日,中考英语词汇表
sunglasses,ˈsʌnɡlɑːsɪs,n.,太阳眼镜，墨镜,中考英语词汇表
sunlight,ˈsʌnlaɪt,n.,日光，阳光,中考英语词汇表
sunny,ˈsʌnɪ,a.,晴朗的;阳光充足的,中考英语词汇表
sunrise,ˈsʌnraɪs,n.,黎明，拂晓,中考英语词汇表
sunset,ˈsʌnset,n.,日落(时分),中考英语词汇表
sunshine,ˈsʌnʃaɪn,n.,阳光,中考英语词汇表
super,"ˈsuːpə(r), ˈsjuːpə(r)",a.,顶好的，超级的,中考英语词汇表
supermarket,ˈsuːpəmɑːkɪt,n.,超级市场,中考英语词汇表
supper,ˈsʌpə(r),n.,晚餐，晚饭,中考英语词汇表
supply,səˈplaɪ,,vt.& n. 供给，供应,中考英语词汇表
suppose,səˈpəʊz,vt.,"猜想,假定,料想",中考英语词汇表
sure,"ʃʊə(r), ʃɔː(r)",a.,确信，肯定 ad.,中考英语词汇表
sure,"ʃʊə(r), ʃɔː(r)",,(口语)的确，一定，当然,中考英语词汇表
surf,ˈsɜːf,v.,冲浪,中考英语词汇表
surprise,səˈpraɪz,vt.,"使惊奇,使诧异 n. 惊奇,诧异",中考英语词汇表
sweater,ˈswetə(r),n.,厚运动衫，毛衣,中考英语词汇表
"sweep(swept,swept)",swiːp,v.,扫除，扫,中考英语词汇表
sweet,swiːt,n.,甜食;蜜饯;甜点;糖果;芳香 a. 甜的;可爱的;亲切的,中考英语词汇表
swimming,ˈswɪmɪŋ,n.,游泳,中考英语词汇表
swing,swɪŋ,vt.,挥舞，摆动 n. 秋千,中考英语词汇表
table,ˈteɪb(ə)l,n.,桌子，表格,中考英语词汇表
tail,teɪl,,n.,中考英语词汇表
tail,teɪl,,(动物的)尾巴,中考英语词汇表
tailor,ˈteɪlə(r),n.,裁缝,中考英语词汇表
tale,teɪl,n.,"故事, 传说",中考英语词汇表
talk,tɔːk,,"n.& v. 谈话,讲话,演讲,交谈",中考英语词汇表
tall,tɔːl,a.,高的,中考英语词汇表
tape,teɪp,n.,磁带；录音带,中考英语词汇表
task,tɑːsk; (US) tæsk,n.,"任务, 工作",中考英语词汇表
taste,teɪst,n.,"品尝, 尝味；味道 vt. 品尝, 尝味",中考英语词汇表
taxi,ˈtæksɪ,n.,出租汽车,中考英语词汇表
tea,tiː,n.,茶；茶叶 ,中考英语词汇表
"teach(taught,taught)",tiː tʃ,v.,"教书,教",中考英语词汇表
teacher,ˈtiːtʃə(r),n.,教师，教员,中考英语词汇表
team,tiːm,n.,队，组,中考英语词汇表
teamwork,ˈtiːmwəːk,n.,合作，协同工作,中考英语词汇表
teapot,ˈtiːpɔt,n.,茶壶,中考英语词汇表
tear,teə(r),n.,"眼泪 v. 扯破, 撕开",中考英语词汇表
technology,tekˈnɔlədʒɪ,n.,技术,中考英语词汇表
teenager,ˈtiːneɪdʒə(r),,n.（13～19岁的）青少年，十几岁的少年,中考英语词汇表
telegram,ˈtelɪɡræm,n.,电报,中考英语词汇表
telegraph,ˈtelɪɡrɑːf; (US) -ɡræf,,v.,中考英语词汇表
telegraph,ˈtelɪɡrɑːf; (US) -ɡræf,,(拍) 电报,中考英语词汇表
telephone,ˈtelɪfəun,v.,打电话 n. 电话,中考英语词汇表
television,ˈtelɪviʒən,n.,电视,中考英语词汇表
temperature,ˈtemprɪtʃə(r),n.,温度,中考英语词汇表
ten,ten,num.,十,中考英语词汇表
tent,tent,n.,帐篷,中考英语词汇表
term,tɜːm,n.,学期;术语;条款;项,中考英语词汇表
terrible,ˈterɪb(ə)l,a.,可怕的；糟糕的,中考英语词汇表
terrify,ˈterɪfaɪ,vt.,使人感到恐怖,中考英语词汇表
test,test,,"vt.& n. 测试, 考查，试验",中考英语词汇表
text,tekst,n.,文本，课文,中考英语词汇表
textbook,ˈtekstbʊk,n.,课本，教科书,中考英语词汇表
than,"ðen, ðæn",conj.,比,中考英语词汇表
thank,θæŋk,vt.,感谢，致谢，道谢 n.（复）感谢，谢意,中考英语词汇表
thankful,ˈθæŋkfʊl,a.,感谢的，感激的,中考英语词汇表
that,ðæt,,a.& pron.那，那个 conj. 那，那个 ad. 那么，那样,中考英语词汇表
the,"ðə, ðɪ, ðiː",art.,"这（那）个,这（那）些",中考英语词汇表
their,ðeə(r),pron.,"他(她,它)们的",中考英语词汇表
theirs,ðeəz,pron.,"他（她,它）们的",中考英语词汇表
them,"ð(ə)m, ðem",pron.,他/她/它们（宾格）,中考英语词汇表
themselves,ðəmˈselvz,pron.,他/她/它们自己,中考英语词汇表
then,ðen,ad.,"当时,那时,然后,那么",中考英语词汇表
there,ðeə(r),int.,"那!你瞧! n. 那里,那儿 ad. 在那里,往那里",中考英语词汇表
these,ðiːz,a.,& pron. 这些,中考英语词汇表
they,ðeɪ,pron.,他（她）们；它们,中考英语词汇表
thick,θɪk,a.,厚的,中考英语词汇表
thin,θɪn,a.,薄的；瘦的；稀的,中考英语词汇表
thing,θɪŋ,n.,东西；(复)物品，用品；事情，事件,中考英语词汇表
third,θəːd,num.,第三,中考英语词汇表
thirst,θəːst,n.,渴；口渴,中考英语词汇表
thirsty,ˈθəːstɪ,a.,渴,中考英语词汇表
thirteen,θəːtiːn,num.,十三,中考英语词汇表
thirty,ˈθəːtɪ,num.,三十,中考英语词汇表
this,ðɪs,,a.& pron.这，这个,中考英语词汇表
those,ðəʊz,,a.& pron. 那些,中考英语词汇表
though,ðəʊ,conj.,虽然，可是,中考英语词汇表
thought,θɔːt,n.,"思考,思想;念头",中考英语词汇表
thousand,ˈθaʊzənd,num.,千,中考英语词汇表
three,θriː,num.,三,中考英语词汇表
through,θruː,prep.,"穿（通）过;从始至终 ad. 穿(通)过;自始至终,全部",中考英语词汇表
"throw(threw,thrown)",θrəʊ,v.,"投,掷,扔",中考英语词汇表
Thursday,ˈθəːzdeɪ,n.,星期四,中考英语词汇表
thus,ðʌs,ad.,这样；因而,中考英语词汇表
tick,tɪk,vt.,"作记号 n. 记号,符号,滴答声",中考英语词汇表
ticket,ˈtɪkɪt,n.,票；卷,中考英语词汇表
tidy,ˈtaidi,a.,整洁的，干净的 vt. 弄整洁，弄干净,中考英语词汇表
tie,taɪ,,vt.（用绳，线）系，拴，扎 n. 领带，绳子，结；关系,中考英语词汇表
tiger,ˈtaɪɡə(r),n.,老虎,中考英语词汇表
till,tɪl,,"conj.& prep. 直到,直到…为止",中考英语词汇表
time,taɪm,n.,"时间;时期;钟点,次,回 vt. 测定…的时间,记录…的时间",中考英语词汇表
tire,ˈtaɪə(r),vi.,使疲劳,中考英语词汇表
tired,ˈtaɪəd,a.,疲劳的，累的,中考英语词汇表
to,"tʊ, tuː",prep.,给；对，向，到,中考英语词汇表
today,tədei,,"ad.& n. 今天;现在,当前",中考英语词汇表
together,təˈgeðə,ad.,一起，共同,中考英语词汇表
toilet,ˈtɔɪlɪt,n.,厕所,中考英语词汇表
Tokyo,ˈtəʊkjəʊ,n.,东京,中考英语词汇表
tomato,təˈmɑːtəʊ; (US) təˈmeɪtəʊ,n.,西红柿，番茄,中考英语词汇表
tomb,tuːm,n.,坟墓,中考英语词汇表
tomorrow,təˈmɔrəʊ,ad.,& n. 明天,中考英语词汇表
ton,tʌn,,n.（重量单位）吨,中考英语词汇表
tongue,tʌŋ,n.,舌，舌头,中考英语词汇表
tonight,təˈnaɪt,,ad.& n. 今晚，今夜,中考英语词汇表
too,tuː,ad.,"也,还,又,太,非常",中考英语词汇表
tool,tuːl,n.,工具，器具,中考英语词汇表
toothache,ˈtuːθeɪk,n.,牙痛,中考英语词汇表
toothbrush,ˈtuːθbrʌʃ,n.,牙刷,中考英语词汇表
toothpaste,ˈtuːθpeɪst,n.,牙膏,中考英语词汇表
top,tɔp,n.,"顶部,（物体的）上面",中考英语词汇表
total,ˈtəʊt(ə)l,a.,总数的;完全的 n./,中考英语词汇表
total,ˈtəʊt(ə)l,v.,"合计,总计",中考英语词汇表
touch,tʌtʃ,vt.,触摸，接触,中考英语词汇表
tough,tʌf ,a.,坚硬的；结实的；棘手的，难解的,中考英语词汇表
tour,tʊə(r),n.,"参观, 观光, 旅行",中考英语词汇表
tourism,ˈtʊərɪz(ə)m,n.,旅游业；观光,中考英语词汇表
tourist,ˈtʊərɪst,vn.,旅行者，观光者,中考英语词汇表
toward(s),təˈwɔːd(z),prep.,向，朝，对于,中考英语词汇表
towel,ˈtaʊəl,n.,毛巾,中考英语词汇表
tower,ˈtaʊə(r),n.,塔,中考英语词汇表
town,taʊn,n.,城镇，城,中考英语词汇表
toy,tɔɪ,n.,"玩具, 玩物",中考英语词汇表
track,træk,n.,轨道；田径,中考英语词汇表
tractor,ˈtræktə(r),n.,拖拉机,中考英语词汇表
trade,treɪd,n.,"商业,贸易 vt. 交易",中考英语词汇表
tradition,trəˈdɪʃ (ə)n,n.,传统，风俗,中考英语词汇表
traditional,trəˈdɪʃ(ə)n(ə)l,a.,传统的，风俗的，惯例的,中考英语词汇表
traffic,ˈtræfɪk,n.,交通，来往车辆,中考英语词汇表
train,treɪn,n.,"火车 v. 培训,训练",中考英语词汇表
trainer,treɪnə(r),n.,训练人；教练,中考英语词汇表
training,ˈtreɪnɪŋ,n.,培训,中考英语词汇表
translate,trænsˈleɪt,vt.,翻译,中考英语词汇表
trap,træp,n.,陷阱 vt. 使陷入困境,中考英语词汇表
travel,ˈtræv(ə)l,,n.& vi. 旅行,中考英语词汇表
traveler,ˈtrævələ(r),n.,旅行者,中考英语词汇表
treat,triːt,vt.,对待，看待,中考英语词汇表
tree,triː,n.,树,中考英语词汇表
trip,trɪp,n.,旅行，旅程,中考英语词汇表
trouble,ˈtrʌb(ə)l,vt.,"使苦恼,使忧虑,使麻烦 n. 问题,疾病,烦恼,麻烦",中考英语词汇表
trousers,ˈtraʊzəz,n.,裤子，长裤,中考英语词汇表
truck,trʌk,n.,"卡车, 运货车；车皮",中考英语词汇表
true,truː,a.,真的，真实的；忠诚的,中考英语词汇表
truth,truːθ,n.,"真理,事实,真相,实际",中考英语词汇表
try,trai,v.,试，试图，努力,中考英语词汇表
T-shirt,tiː-ʃɜːt,,n.,中考英语词汇表
T-shirt,tiː-ʃɜːt,,T恤衫,中考英语词汇表
Tuesday,ˈtjuːzdeɪ,n.,星期二,中考英语词汇表
turkey,ˈtɜːkɪ,n.,火鸡,中考英语词汇表
turn,tɜːn,v.,旋转，翻转，转变，转弯 n. 轮流，顺序,中考英语词汇表
turning,ˈtɜːnɪŋ,n.,拐弯处，拐角处,中考英语词汇表
twelfth,twelfθ,num.,第十二,中考英语词汇表
twelve,twelv,num.,十二,中考英语词汇表
twenty,ˈtwentɪ,num.,二十,中考英语词汇表
twenty-first,ˈtwentɪ-fɜːst,num.,第二十一,中考英语词汇表
twenty-one,ˈtwentɪ- wʌn,num.,二十一,中考英语词汇表
twice,twaɪs,ad.,两次；两倍,中考英语词汇表
twin,twɪn,n.,双胞胎之一,中考英语词汇表
two,tuː,num.,二,中考英语词汇表
type,ˈtaɪp,vt.,"打字 n. 种类,类型",中考英语词汇表
umbrella,ʌmˈbrelə,n.,雨伞,中考英语词汇表
uncle,ˈʌŋk(ə)l,n.,"叔,伯,舅,姑夫,姨父",中考英语词汇表
under,ˈʌndə(r),,ad.& prep. 在…下面，向…下面,中考英语词汇表
underground,ʌndəˈɡraʊnd,a.,地下的 n. 地铁,中考英语词汇表
understanding,ʌndəˈstændɪŋ,n.,领会;理解,中考英语词汇表
unfair,ʌnˈfeə(r),a.,不公平的，不公正的,中考英语词汇表
unit,ˈjuːnɪt,n.,单元，单位,中考英语词汇表
universe,ˈjuːnɪvɜːs,n.,宇宙,中考英语词汇表
university,juːnɪˈvɜːsɪtɪ,n.,大学,中考英语词汇表
unknown,ʌnnəun,a.,不知道的,中考英语词汇表
unless,ʌnˈles,conj.,如果不，除非,中考英语词汇表
unlike,ʌnˈlaɪk,prep.,不像，和…不同,中考英语词汇表
until,ʌnˈtɪl,,prep.& conj. 直到…为止,中考英语词汇表
unusual,ʌnˈjuːʒuəl,a.,不平常的，异常的,中考英语词汇表
up,ʌp,ad.,向上;在上方 prep. 向(高处);向(在)…上(面)游,中考英语词汇表
upon,əˈpɔn,prep.,在…上面,中考英语词汇表
upstairs,ʌpˈsteəz,ad.,在楼上，到楼上,中考英语词汇表
use,juːz,vt.,"利用,使用,应用 n.",中考英语词汇表
use,juːz,,"[juːs] 用法,应用,运用",中考英语词汇表
used,juːzd,a.,用过的;旧的;二手的,中考英语词汇表
useful,ˈjuːsful,a.,有用的，有益的,中考英语词汇表
useless,ˈjuːslɪs,a.,无用的,中考英语词汇表
user,ˈjuːzə,n.,使用者；用户,中考英语词汇表
usual,ˈjuːʒʊəl,a.,通常的，平常的,中考英语词汇表
usually,ˈjuːʒʊəlɪ,ad.,通常，经常,中考英语词汇表
valley,ˈvælɪ,n.,"山谷, 溪谷",中考英语词汇表
vegetable,ˈvedʒɪtəb(ə)l,n.,蔬菜,中考英语词汇表
very,ˈverɪ,ad.,很，非常,中考英语词汇表
victim,ˈvɪktɪm,n.,受害者，牺牲品,中考英语词汇表
video,ˈvɪdɪəʊ,n.,录像，视频,中考英语词汇表
village,ˈvɪlɪdʒ,n.,村庄，乡村,中考英语词汇表
villager,'vilidʒə,n.,村民,中考英语词汇表
violin,vaɪəˈlɪn,n.,小提琴,中考英语词汇表
visit,ˈvizit,,n.& vt. 参观，访问，拜访,中考英语词汇表
visitor,ˈvɪzɪtə(r),n.,访问者，参观者,中考英语词汇表
voice,vɔɪs,n.,说话声; 语态,中考英语词汇表
volleyball,vɔlibɔːl,n.,排球,中考英语词汇表
wait,weɪt,vi.,等，等候,中考英语词汇表
walk,wɔːk,,n.& v. 步行；散步,中考英语词汇表
wallet,ˈwɔlɪt,,n.,中考英语词汇表
wallet,ˈwɔlɪt,,"(放钱,证件等的)皮夹",中考英语词汇表
want,wɔnt,vt.,"想,想要,需要,必要",中考英语词汇表
war,wɔː(r),n.,战争,中考英语词汇表
warm,wɔːm,a.,"暖和的,温暖的;热情的",中考英语词汇表
warning,ˈwɔːnɪŋ,n.,警报,中考英语词汇表
washroom,ˈwɔʃrʊm,n.,盥洗室,中考英语词汇表
waste,weɪst,,n.& vt. 浪费,中考英语词汇表
watch,wɔtʃ,vt.,观看，注视；当心，注意 n. 手表，表,中考英语词汇表
water,ˈwɔːtə(r),n.,水v. 浇水,中考英语词汇表
wave,weɪv,,n.（热、光、声等的）波，波浪 v. 挥手，挥动，波动,中考英语词汇表
way,weɪ,n.,路，路线；方式，手段,中考英语词汇表
we,"wiː, wɪ",pron.,我们,中考英语词汇表
weak,wiːk,a.,差的，弱的，淡的,中考英语词汇表
weather,weðə(r),n.,天气,中考英语词汇表
Wednesday,ˈwenzdeɪ,n.,星期三,中考英语词汇表
week,wiːk,n.,星期，周,中考英语词汇表
weekday,ˈwiːkdeɪ,n.,"平日,工作日",中考英语词汇表
weekend,"wiːkˈend, ˈwiːkend",n.,周末,中考英语词汇表
weigh,weɪ,vt.,称…的重量，重（若干）,中考英语词汇表
weight,weɪt,n.,重，重量,中考英语词汇表
welcome,ˈwelkəm,,int.n. & v. 欢迎 a. 受欢迎的,中考英语词汇表
well,wel,,"(better,",中考英语词汇表
well,wel,,"best) ad. 好 a.好的,健康的 int. 好吧,那么,哎呀 n. 井",中考英语词汇表
well-known,wel- nəʊn,a.,"出名,众所周知的",中考英语词汇表
west,west,,a.,中考英语词汇表
west,west,,"(在)西；向西,从西来的 ad. 在西方,向西方 n. 西部；西方",中考英语词汇表
western,ˈwest(ə)n,a.,西方的，西部的,中考英语词汇表
westerner,'westənə,n.,西方人,中考英语词汇表
westwards,ˈwestwədz,ad.,向西,中考英语词汇表
wet,wet,a.,"湿的,潮的,多雨的",中考英语词汇表
what,wɔt; (US) hwɑt,pron.,"什么,怎么样 a. 多么，何等；什么",中考英语词汇表
whatever,wɔtˈevə(r),conj.,& pron. 无论什么，不管什么,中考英语词汇表
wheat,wiːt; (US) hwiːt,n.,小麦,中考英语词汇表
wheel,wiːl; (US) hwiːl,n.,轮，机轮,中考英语词汇表
when,wen,conj.,当…的时候 ad. 什么时候，何时,中考英语词汇表
whenever,wenˈevə(r),conj.,每当，无论何时,中考英语词汇表
where,weə(r); (US) hweər,ad.,在哪里；往哪里,中考英语词汇表
wherever,weərˈevə(r),conj.,无论在哪里,中考英语词汇表
whether,ˈweðə(r); (US) ˈhweðər,conj.,是否,中考英语词汇表
which,wɪtʃ; (US) hwɪtʃ,pron.,哪一个；哪些,中考英语词汇表
whichever,wɪtʃˈevə(r),pron.,无论哪个;无论哪些,中考英语词汇表
while,waɪl; (US) hwaɪl,conj.,"在…的时候,和…同时 n. 一会儿，一段时间",中考英语词汇表
white,waɪt; (US) hwaɪt,a.,白色的 n. 白色,中考英语词汇表
who,huː,pron.,谁,中考英语词汇表
whole,həʊl,a.,整个的,中考英语词汇表
whom,huːm,,pron.,中考英语词汇表
whom,huːm,,(who的宾格 ),中考英语词汇表
whose,huːz,pron.,谁的,中考英语词汇表
why,waɪ; (US) hwaɪ,,ad./,中考英语词汇表
why,waɪ; (US) hwaɪ,int.,"为什么, 你难道不知道（表示反驳、不耐烦等）",中考英语词汇表
wide,waid,a.,宽阔的,中考英语词汇表
wife,waɪf,n.,妻子,中考英语词汇表
will,wɪl,n.,"意志, 遗嘱",中考英语词汇表
window,ˈwɪndəʊ,n.,窗户；计算机的窗,中考英语词汇表
windy,ˈwɪndɪ,a.,有风的，多风的,中考英语词汇表
wine,waɪn,n.,酒,中考英语词汇表
winner,ˈwɪnə(r),n.,获胜者,中考英语词汇表
winter,ˈwɪntə(r),n.,冬天，冬季,中考英语词汇表
wish,wɪʃ,n.,愿望，祝愿 vt. 希望，想要，祝愿,中考英语词汇表
with,wɪð,,"prep.关于,带有,以,和,用,有",中考英语词汇表
without,wɪðaʊt,prep.,没有,中考英语词汇表
wonder,ˈwʌndə(r),v.,"对…疑惑，感到惊奇,想知道 n. 惊讶,惊叹;奇迹",中考英语词汇表
wonderful,ˈwʌndəfʊl,a.,美妙的，精彩的；了不起的；太好了,中考英语词汇表
wood,wud,,"n.木头,木材,(复)树木,森林",中考英语词汇表
wool,wul,l,n. 羊毛，羊绒,中考英语词汇表
woolen,'wulin,a.,羊毛的，羊毛制的,中考英语词汇表
word,wəːd,n.,词，单词；话,中考英语词汇表
work,wəːk,n.,"工作,劳动,事情 vi. 工作;(机器、器官等)运转,活动",中考英语词汇表
worker,wəːkə(r),n.,工人；工作者,中考英语词汇表
workplace,wəːkpleɪs,n.,工作场所，车间,中考英语词汇表
works,wəːks,n.,著作，作品,中考英语词汇表
world,wəːld,n.,世界,中考英语词汇表
worm,wəːm,n.,"软体虫,蠕虫(尤指蚯蚓)",中考英语词汇表
worried,'wʌrɪd,a.,担心的，烦恼的,中考英语词汇表
worry,wʌrɪ,,"n.& v. 烦恼,担忧,发怒,困扰",中考英语词汇表
worse,wə:s,,a.,中考英语词汇表
worse,wə:s,,(bad的比较级)更坏的,中考英语词汇表
worst,wə:st,,a.,中考英语词汇表
worst,wə:st,,(bad的最高级)最坏的,中考英语词汇表
worth,wə:θ,a.,"有…的价值,值得…的",中考英语词汇表
would,"wəd, wud",modal,"v.（will的过去时）将会,打算,想要,过去常常",中考英语词汇表
wound,wu:nd,,"vt.伤,伤害 n. 创伤,伤口",中考英语词汇表
wounded,wu:ndɪd,a.,受伤的,中考英语词汇表
write,raɪt,,"(wrote,",中考英语词汇表
write,raɪt,,written) v. 写，书写；写作，著述,中考英语词汇表
wrong,rɔŋ,a.,"错误,不正常,有毛病的",中考英语词汇表
X-ray,eks-reɪ,,n.,中考英语词汇表
X-ray,eks-reɪ,,X射线；X光,中考英语词汇表
yard,jɑːd,n.,码；院子；场地,中考英语词汇表
year,"jɪə(r), jəː(r)",n.,年,中考英语词汇表
yellow,ˈjeləʊ,a.,黄色的,中考英语词汇表
yes,jes,ad.,是，好，同意,中考英语词汇表
yesterday,ˈjestədeɪ,,n.& ad. 昨天,中考英语词汇表
yet,jet,ad.,尚，还，仍然,中考英语词汇表
you,"juː, jʊ",pron.,你；你们,中考英语词汇表
young,jʌŋ,a.,年轻的,中考英语词汇表
your,jɔː,pron.,你的；你们的,中考英语词汇表
yours,"jɔːz, jʊəz",pron.,你的；你们的,中考英语词汇表
yourself,jɔːˈself; (US) jʊərˈself,pron.,你自己,中考英语词汇表
yourselves,jɔːˈselvz; (US) jʊərˈselvz,pron.,你们自己,中考英语词汇表
youth,juːθ,n.,青春；青年,中考英语词汇表
zero,ˈzɪərəʊ,n.,"& num. 零,零度,零点",中考英语词汇表
zoo,zuː,n.,动物园,中考英语词汇表
