word,phonetic,pos,definition,source
shrink,∫riŋk,,vi.收缩；缩小；退缩,CET4_edited
shut,∫ʌt,,vt.关上，闭上，关闭,CET4_edited
shy,∫ai,,a.易受惊的；害羞的,CET4_edited
sick,sik,,a.有病的；恶心的,CET4_edited
sickness,ˈsiknis,,n.疾病,CET4_edited
side,said,,n.边，旁边；一方,CET4_edited
sideways,ˈsaidweiz,,ad.斜着，斜向一边地,CET4_edited
sigh,sai,,n.&vi.叹气，叹息,CET4_edited
sight,sait,,n.视力；见；情景,CET4_edited
sightseeing,ˈsaitsiːiŋ,,n.观光，游览,CET4_edited
sign,sain,,n.符号；招牌 n.签名,CET4_edited
signal,ˈsignl,,n.信号 vi.发信号,CET4_edited
signature,ˈsignit∫ə,,n.署名，签字，签名,CET4_edited
significance,sigˈnifikəns,,n.意义，意味；重要性,CET4_edited
significant,sigˈnifikənt,,n.有意义/重要的,CET4_edited
silence,ˈsailəns,,n.沉默 vt.使沉默,CET4_edited
silent,ˈsailənt,,a.沉默的；寂静无声的,CET4_edited
silk,silk,,n.蚕丝，丝，丝织品,CET4_edited
silly,ˈsili,,a.傻的，愚蠢的,CET4_edited
silver,ˈsilvə,,n.银；银子；银器,CET4_edited
similar,ˈsimilə,,a.相似的，类似的,CET4_edited
similarly,ˈsimiləli,,ad.类似地，相似地,CET4_edited
simple,ˈsimpl,,a.简单的；朴素的,CET4_edited
simplicity,simˈplisiti,,n.简单，简易；朴素,CET4_edited
simplify,ˈsimplifai,,vt.简化，使单纯,CET4_edited
simply,ˈsimpli,,ad.简单地；朴素地,CET4_edited
sin,sin,,n.罪，罪孽 vi.犯罪,CET4_edited
since,sins,,conj.从…以来；因为,CET4_edited
sincere,sinˈsiə,,a.真诚的；真挚的,CET4_edited
sing,siŋ,,vi.&vt.唱，演唱,CET4_edited
singer,ˈsiŋə(r),,n.歌唱家，歌手,CET4_edited
single,ˈsiŋgl,,a.单一的；独身的,CET4_edited
singular,ˈsiŋgjulə,,a.单一的；非凡的,CET4_edited
sink,siŋk,,vi.下沉；下垂；降低,CET4_edited
sir,səː(r),,n.先生，阁下；…爵士,CET4_edited
sister,ˈsistə,,n.姐妹，姐，妹,CET4_edited
sit,sit,,vi.坐，就坐 vt.使坐,CET4_edited
site,sait,,n.地点，地基；场所,CET4_edited
situation,ˌsitjuˈei∫ən,,n.位置；处境；形势,CET4_edited
six,siks,,num.六，六个,CET4_edited
sixteen,ˈsiksˈtiːn,,num.十六，十六个,CET4_edited
sixth,siksθ,,num.第六；六分之一,CET4_edited
sixty,ˈsiksti,,num.六十，六十个,CET4_edited
size,saiz,,n.大小；体积；尺码,CET4_edited
skate,skeit,,n.冰鞋；滑冰 vi.滑冰,CET4_edited
sketch,sket∫,,n.略图；速写；概略,CET4_edited
ski,skiː,,n.滑橇 vi.滑雪,CET4_edited
skill,skil,,n.技能，技巧；熟练,CET4_edited
skilled,skild,,a.有技能的，熟练的,CET4_edited
skillful,ˈskilful,,a.灵巧的，娴熟的,CET4_edited
skim,skim,,vt.掠过，擦过；略读,CET4_edited
skin,skin,,n.皮；兽皮；外皮,CET4_edited
skirt,skəːt,,n.女裙；边缘；郊区,CET4_edited
sky,skai,,n.天，天空,CET4_edited
slam,slæm,,vt.使劲关，砰地放下,CET4_edited
slave,sleiv,,n.奴隶；苦工,CET4_edited
slavery,ˈsleivəri,,n.奴隶制度；苦役,CET4_edited
sleep,sliːp,,n.睡眠 vi.睡 vt.睡,CET4_edited
sleepy,ˈsliːpi,,a.想睡的；寂静的,CET4_edited
sleeve,sliːv,,n.袖子，袖套,CET4_edited
slender,ˈslendə,,a.细长的；微薄的,CET4_edited
slice,slais,,n.薄片，切片；部分,CET4_edited
slide,slaid,,vi.滑 vt.使滑动 n.滑,CET4_edited
slight,slait,,a.细长的；轻微的,CET4_edited
slightly,ˈslaitli,,ad.稍微，有点,CET4_edited
slip,slip,,vi.滑跤；滑落；溜,CET4_edited
slipper,ˈslipə,,n.拖鞋，便鞋,CET4_edited
slippery,ˈslipəri,,a.滑的，使人滑跤的,CET4_edited
slit,slit,,n.裂缝 vt.切开，撕开,CET4_edited
slogan,ˈsləugən,,n.标语，口号,CET4_edited
slope,sləup,,n.倾斜；斜面 vi.倾斜,CET4_edited
slow,sləu,,a.慢的；迟钝的,CET4_edited
slowly,ˈsləuli,,ad.慢慢地,CET4_edited
slum,slʌm,,n.贫民窟，贫民区,CET4_edited
sly,slai,,a.狡猾的；躲躲闪闪的,CET4_edited
small,smɔːl,,a.小的，少的；小型的,CET4_edited
smart,smɑːt,,a.巧妙的；洒脱的,CET4_edited
smell,smel,,n.嗅觉；气味 vt.嗅,CET4_edited
smile,smail,,vi.微笑 n.微笑，笑容,CET4_edited
smog,smɔg,,n.烟雾,CET4_edited
smoke,sməuk,,n.烟；抽烟 vi.冒烟,CET4_edited
smooth,smuːð,,a.平滑的；平静的,CET4_edited
smoothly,ˈsmuːðli,,ad.光滑地；平稳地,CET4_edited
snake,sneik,,n.蛇,CET4_edited
snow,snəu,,n.雪 vi.下雪,CET4_edited
snowstorm,ˈsnəustɔːm,,n.雪暴，暴风雪,CET4_edited
snowy,ˈsnəui,,a.雪的，下雪的,CET4_edited
so,səu,,ad.这样；这么；非常,CET4_edited
soak,səuk,,vt.浸，泡 vi.浸泡,CET4_edited
soap,səup,,n.肥皂,CET4_edited
sob,sɔb,,vi.&n.啜泣，呜咽,CET4_edited
sober,ˈsəubə,,a.清醒的；适度的,CET4_edited
soccer,ˈsɔkə,,n.英式足球,CET4_edited
social,ˈsəu∫əl,,a.社会的；社交的,CET4_edited
socialism,ˈsəu∫əlizəm,,n.社会主义,CET4_edited
socialist,ˈsəu∫əlist,,a.社会主义的,CET4_edited
society,səˈsaiəti,,n.社会；团体；社交界,CET4_edited
sock,sɔk,,n.短袜,CET4_edited
soda,ˈsəudə,,n.碳酸钠，纯碱；汽水,CET4_edited
soft,sɔft,,a.软的；柔和的,CET4_edited
softly,ˈsɔftli,,ad.柔软地；温柔地,CET4_edited
soil,sɔil,,n.泥土，土壤，土地,CET4_edited
soil,sɔil,,vt.弄脏 vi.变脏,CET4_edited
solar,ˈsəulə,,a.太阳的，日光的,CET4_edited
soldier,ˈsəuldʒə,,n.(陆军)士兵，军人,CET4_edited
sole,səul,,n.脚底，鞋底，袜底,CET4_edited
sole,səul,,a.单独的，唯一的,CET4_edited
solely,ˈsəu(l)li,,ad.单独地，唯一地,CET4_edited
solemn,ˈsɔləm,,a.庄严的；隆重的,CET4_edited
solid,ˈsɔlid,,a.固体的 n.固体,CET4_edited
soluble,ˈsɔljubl,,a.可溶的；可以解决的,CET4_edited
solution,səˈljuː∫ən,,n.解决，解答；溶解,CET4_edited
solve,sɔlv,,vt.解答，解释，解决,CET4_edited
some,sʌm,,a.&pron.一些，若干,CET4_edited
somebody,ˈsʌmbədi,,pron.某人，有人,CET4_edited
somehow,ˈsʌmhau,,ad.由于某种原因,CET4_edited
someone,ˈsʌmwʌn,,pron.某人，有人,CET4_edited
something,ˈsʌmθiŋ,,pron.某事，某物,CET4_edited
sometime,ˈsʌmtaim,,ad.在某一时候；从前,CET4_edited
sometimes,ˈsʌmtaimz,,ad.不时，有时,CET4_edited
somewhat,ˈsʌm(h)wɔt,,pron.一点儿 ad.有点,CET4_edited
somewhere,ˈsʌm(h)weə,,ad.在某处 n.某地,CET4_edited
son,sʌn,,n.儿子,CET4_edited
song,sɔŋ,,n.歌唱；歌曲，歌词,CET4_edited
soon,suːn,,ad.不久；早，快,CET4_edited
sophisticated,səˈfistikeitid,,a.老于世故的;高级的,CET4_edited
sore,sɔ,,a.痛的；恼火的 n.疮,CET4_edited
sorrow,ˈsɔrəu,,n.悲痛，悲哀，悲伤,CET4_edited
sorry,ˈsɔri,,a.难过的；对不起的,CET4_edited
sort,sɔːt,,n.种类；类别 vt.整理,CET4_edited
soul,səul,,n.灵魂；精神；人,CET4_edited
sound,saund,,a.健康的；完好的,CET4_edited
soup,suːp,,n.汤,CET4_edited
sour,ˈsauə,,a.酸的；脾气坏的,CET4_edited
source,sɔːs,,n.河的源头；根源,CET4_edited
south,sauθ,,n.南，南方 a.南方的,CET4_edited
southeast,ˈsauθˈiːst,,n.东南 a.位于东南的,CET4_edited
southern,ˈsʌðən,,a.南方的，南部的,CET4_edited
southwest,ˈsauθˈwest,,n.西南 a.西南的,CET4_edited
Soviet,ˈsəuviet,,n.苏维埃 a.苏维埃的,CET4_edited
sow,sau,,vt.播(种) vi.播种,CET4_edited
space,speis,,n.空间；场地；空白,CET4_edited
spacecraft,ˈspeiskrɑːft,,n.航天器，宇宙飞船,CET4_edited
spaceship,ˈspeis∫ip,,n.航天飞船,CET4_edited
spade,speid,,n.铲，铁锹,CET4_edited
span,spæn,,n.跨距；一段时间,CET4_edited
Spanish,ˈspæni∫,,a.西班牙的 n.西班牙人,CET4_edited
spare,speə,,vt.节约 a.多余的,CET4_edited
spark,spɑːk,,n.火花，火星,CET4_edited
sparkle,ˈspɑːkl,,vi.发火花 vt.使闪耀,CET4_edited
sparrow,ˈspærəu,,n.麻雀,CET4_edited
speak,spiːk,,vi.说话；发言 vt.说,CET4_edited
speaker,ˈspiːkə,,n.说话者；扬声器,CET4_edited
spear,spiə,,n.矛，枪,CET4_edited
special,ˈspe∫əl,,a.特殊的；专门的,CET4_edited
specialist,ˈspe∫əlist,,n.专家,CET4_edited
speciality,ˌspe∫iˈæliti,,n.专业，特长；特产,CET4_edited
specialize,ˈspe∫əlaiz,,vi.成为…专家；专攻,CET4_edited
specially,ˈspe∫əli,,ad.专门地，特别地,CET4_edited
specific,spiˈsifik,,a.特有的；具体的,CET4_edited
specify,ˈspesifai,,vi.指定，详细说明,CET4_edited
specimen,ˈspesimin,,n.样本，标本，样品,CET4_edited
spectacle,ˈspektəkl,,n.光景，景象；眼镜,CET4_edited
speech,spiːt∫,,n.言语；演说；方言,CET4_edited
speed,spiːd,,n.快；速率 vi.快行,CET4_edited
spell,spel,,vt.拼写 vi.拼字,CET4_edited
spelling,ˈspeliŋ,,n.拼字，拼法，拼写法,CET4_edited
spend,spend,,vt.用钱，花费；度过,CET4_edited
sphere,sfiə,,n.球，圆体；范围,CET4_edited
spider,ˈspaidə,,n.蜘蛛,CET4_edited
spill,spil,,vt.使溢出 vi.溢出,CET4_edited
spin,spin,,vt.纺；使旋转 n.旋转,CET4_edited
spirit,ˈspirit,,n.精神；气魄；情绪,CET4_edited
spiritual,ˈspiritjuəl,,a.精神的，心灵的,CET4_edited
spit,spit,,vi.吐 vi.吐唾沫,CET4_edited
splash,splæ∫,,vt.&n.溅，泼，飞溅,CET4_edited
splendid,ˈsplendid,,a.壮丽的；显著的,CET4_edited
split,split,,vt.劈开 vi.被劈开,CET4_edited
spoil,spɔil,,vt.损坏，糟蹋；宠坏,CET4_edited
sponge,spʌndʒ,,n.海绵,CET4_edited
sponsor,ˈspɔnsə,,n.发起者 vt.发起,CET4_edited
spontaneous,spɔnˈteiniəs,,a.自发/本能的,CET4_edited
spoon,spuːn,,n.匙，调羹,CET4_edited
sport,spɔːt,,n.运动；运动会,CET4_edited
sportsman,ˈspɔːtsmən,,n.运动员,CET4_edited
spot,spɔt,,n.点，斑点；地点,CET4_edited
spray,sprei,,n.浪花；喷雾 vt.喷,CET4_edited
spread,spred,,vt.伸开；传播 n.传播,CET4_edited
spring,spriŋ,,vi.跳，跃 n.跳跃；泉,CET4_edited
springtime,ˈspriŋtaim,,n.春季，春天,CET4_edited
sprinkle,ˈspriŋkl,,n.洒，撒；小雨,CET4_edited
spur,spəː,,n.刺激物 vt.刺激,CET4_edited
spy,spai,,n.间谍，特务 vt.侦察,CET4_edited
square,skweə,,n.正方形；广场,CET4_edited
squeeze,skwiːz,,vt.&vi.榨，挤；压榨,CET4_edited
squirrel,ˈskwirəl,,n.松鼠,CET4_edited
stab,stæb,,vt.&vi.&n.刺，戳,CET4_edited
stability,stəˈbiliti,,n.稳定，稳定性，巩固,CET4_edited
stable,ˈsteibl,,a.稳定的，不变的,CET4_edited
stack,stæk,,n.堆，垛 vt.堆积,CET4_edited
stadium,ˈsteidiəm,,n.露天大型运动场,CET4_edited
staff,stɑːf,,n.工作人员；参谋,CET4_edited
stage,steidʒ,,n.舞台；戏剧；阶段,CET4_edited
stain,stein,,vt.沾污；给…着色,CET4_edited
stair,steə,,n.楼梯,CET4_edited
staircase,ˈsteəkeis,,n.楼梯，楼梯间,CET4_edited
stake,steik,,n.桩；赌金；奖品,CET4_edited
stale,steil,,n.陈腐的；走了气的,CET4_edited
stamp,stæmp,,n.戳子；邮票；标志,CET4_edited
stand,stænd,,vi.站；坐落 n.架，台,CET4_edited
standard,ˈstændəd,,n.标准 a.标准的,CET4_edited
standpoint,ˈstændpɔint,,n.立场，观点,CET4_edited
star,stɑː,,n.星；恒星；明星,CET4_edited
stare,steə(r),,vi.盯，凝视,CET4_edited
start,stɑːt,,vi.跳起；出发；开始,CET4_edited
startle,ˈstɑːtl,,vt.使大吃一惊 n.吃惊,CET4_edited
starve,stɑːv,,vi.饿死 vt.使饿死,CET4_edited
state,steit,,n.状态；国家；州,CET4_edited
statement,ˈsteitmənt,,n.陈述，声明,CET4_edited
statesman,ˈsteitsmən,,n.政治家，国务活动家,CET4_edited
static,ˈstætik,,a.静的；静态的,CET4_edited
station,ˈstei∫ən,,n.站，台，所，局,CET4_edited
statistical,stəˈtistikəl,,a.统计的，统计学的,CET4_edited
statue,ˈstæt∫uː,,n.塑像，雕像，铸像,CET4_edited
status,ˈsteitəs,,n.地位，身分,CET4_edited
stay,stei,,vi.停留；住 n.逗留,CET4_edited
steadily,ˈstedili,,ad.稳定地，不变地,CET4_edited
steady,ˈstedi,,a.稳固的 vt.使稳定,CET4_edited
steal,stiːl,,vt.偷，窍取,CET4_edited
steam,stiːm,,n.蒸汽 vi.蒸发 vt.蒸,CET4_edited
steamer,ˈstiːmə,,n.轮船，汽船,CET4_edited
steel,stiːl,,n.钢，钢铁,CET4_edited
steep,stiːp,,a.险峻的，陡峭的,CET4_edited
steer,stiə,,vt.&vi.驾驶,CET4_edited
stem,stem,,n.茎，(树)干 vi.起源,CET4_edited
step,step,,n.(脚)步；步骤 vi.走,CET4_edited
stern,stəːn,,a.严厉的；坚定的,CET4_edited
steward,ˈstjuəd,,n.乘务员，服务员,CET4_edited
stewardess,ˈstjuːədis,,n.空中小姐，女乘务员,CET4_edited
stick,stik,,n.棍，棒 vt.刺；粘贴,CET4_edited
sticky,ˈstiki,,a.粘性的；胶粘的,CET4_edited
stiff,stif,,a.硬的；僵直的,CET4_edited
stiffen,ˈstifn,,vt.使硬；使僵硬,CET4_edited
still,stil,,a.静止的 n.寂静,CET4_edited
stimulate,ˈstimjuleit,,vt.刺激，激励，激发,CET4_edited
sting,stiŋ,,vt.刺；刺痛 vi.&n.刺,CET4_edited
stir,stəː,,vt.动；拨动；激动,CET4_edited
stitch,stit∫,,n.一针；针脚 vt.缝,CET4_edited
stock,stɔk,,n.原料；库存品；股本,CET4_edited
stocking,ˈstɔkiŋ,,n.长(统)袜,CET4_edited
stomach,ˈstʌmək,,n.胃；肚子；食欲,CET4_edited
stone,stəun,,n.石，石头；宝石,CET4_edited
stony,ˈstəuni,,a.多石的；冷酷的,CET4_edited
stool,stuːl,,n.凳子,CET4_edited
stoop,stuːp,,vi.俯身；弯身 n.弯腰,CET4_edited
stop,stɔp,,vt.塞住；阻止；停止,CET4_edited
storage,ˈstɔridʒ,,n.贮藏；贮藏量,CET4_edited
store,stɔː,,n.贮藏；贮存品；商店,CET4_edited
storey,ˈstɔːri,,n.(层)楼,CET4_edited
storm,stɔːm,,n.风暴；暴(风)雨,CET4_edited
stormy,ˈstɔːmi,,a.有暴风雨的；激烈的,CET4_edited
story,ˈstɔːri,,n.故事，小说，传说,CET4_edited
stove,stəuv,,n.炉，火炉，电炉,CET4_edited
straight,streit,,a.直的；正直的 ad.直,CET4_edited
strain,strein,,vt.拉紧 vi.尽力,CET4_edited
strange,streindʒ,,a.陌生的；奇怪的,CET4_edited
stranger,ˈstreindʒə,,n.陌生人；新来者,CET4_edited
strap,stræp,,n.带子 vt.捆扎,CET4_edited
strategy,ˈstrætidʒi,,n.战略；策略,CET4_edited
straw,strɔː,,n.稻草，麦杆吸管,CET4_edited
strawberry,ˈstrɔːbəri,,n.草莓,CET4_edited
stream,striːm,,n.河；流 vi.&vt.流,CET4_edited
street,striːt,,n.街，街道；行车道,CET4_edited
strength,streŋθ,,n.力，力量，力气,CET4_edited
strengthen,ˈstreŋθən,,vt.加强，巩固,CET4_edited
stress,stres,,n.压力；重音 vt.着重,CET4_edited
stretch,stret∫,,vt.伸展 vi.伸 n.伸展,CET4_edited
strict,strikt,,a.严格的；严谨的,CET4_edited
strictly,ˈstriktli,,ad.严格地，严谨地,CET4_edited
strike,straik,,vt.&vi.打，击 n.罢工,CET4_edited
string,striŋ,,n.线，细绳；一串,CET4_edited
strip,strip,,vt.剥；夺去 n.条带,CET4_edited
stripe,straip,,n.条纹，条子,CET4_edited
stroke,strəuk,,n.打，击；鸣声；中风,CET4_edited
strong,strɔŋ,,a.强壮的；擅长的,CET4_edited
strongly,ˈstrɔŋli,,ad.强壮地，强烈地,CET4_edited
structural,ˈstrʌkt∫ərəl,,a.结构的，构造的,CET4_edited
structure,ˈstrʌkt∫ə,,n.结构；构造 vt.建造,CET4_edited
struggle,ˈstrʌgl,,n.&vi.斗争，奋斗,CET4_edited
student,ˈstjuːdənt,,n.学生；研究生，学者,CET4_edited
study,ˈstʌdi,,n.学习，研究 vt.学,CET4_edited
stuff,stʌf,,n.材料 vt.装，填，塞,CET4_edited
stumble,ˈstʌmbl,,vi.绊倒；犯错误,CET4_edited
stupid,ˈstjuːpid,,a.愚蠢的；感觉迟钝的,CET4_edited
style,stail,,n.风格；文体；式样,CET4_edited
subject,ˈsʌbdʒikt,,n.题目；学科；主语,CET4_edited
submarine,sʌbməˈriːn,,a.水下的 n.潜水艇,CET4_edited
submerge,səbˈməːdʒ,,vt.浸没 vi.潜入水中,CET4_edited
submit,səbˈmit,,vt.使服从 vi.服从,CET4_edited
subsequent,ˈsʌbsikwənt,,a.随后的，后来的,CET4_edited
substance,ˈsʌbstəns,,n.物质；实质；本旨,CET4_edited
substantial,səbˈstæn∫əl,,a.物质的；坚固的,CET4_edited
substitute,ˈsʌbstitjuːt,,n.代替人 vt.用…代替,CET4_edited
subtract,səbˈtrækt,,vt.减，减去，去掉,CET4_edited
suburb,ˈsʌbəːb,,n.郊区，郊外，近郊,CET4_edited
succeed,səkˈsiːd,,vt.继…之后 vi.成功,CET4_edited
success,səkˈses,,n.成功，成就，胜利,CET4_edited
successful,səkˈsesful,,a.成功的，结果良好的,CET4_edited
successfully,səkˈsesfuli,,ad.成功地,CET4_edited
succession,səkˈse∫ən,,n.连续；继任，继承,CET4_edited
successive,səkˈsesiv,,a.连续的；接连的,CET4_edited
such,sʌt∫,,a.这样的；如此的…,CET4_edited
suck,sʌk,,vt.吸，吮，啜；吸收,CET4_edited
sudden,ˈsʌdn,,a.突然的，意外的,CET4_edited
suddenly,ˈsʌdənli,,ad.突然地,CET4_edited
suffer,ˈsʌfə,,vt.遭受；忍受；容许,CET4_edited
sufficient,səˈfi∫ənt,,a.足够的，充分的,CET4_edited
sufficiently,səˈfi∫əntli,,ad.足够地，充分地,CET4_edited
sugar,ˈ∫ugə,,n.糖,CET4_edited
suggest,səˈdʒest,,vt.建议；暗示，启发,CET4_edited
suggestion,səˈdʒest∫ən,,n.建议，意见；暗示,CET4_edited
suit,sjuːt,,n.起拆，诉讼 vt.适合,CET4_edited
suitable,ˈsjuːtəbl,,a.合适的；适宜的,CET4_edited
sulphur,ˈsʌlfə,,n.硫(磺)，硫黄,CET4_edited
sum,sʌm,,n.总数；金额 vi.共计,CET4_edited
summarize,ˈsʌməraiz,,vt.概括/述，总结,CET4_edited
summary,ˈsʌməri,,n.摘要，概要，一览,CET4_edited
summer,ˈsʌmə,,n.夏，夏季,CET4_edited
sun,sʌn,,n.太阳，日,CET4_edited
Sunday,ˈsʌndi,,n.星期日，礼拜日,CET4_edited
sunlight,ˈsʌnlait,,n.日光，阳光,CET4_edited
sunny,ˈsʌni,,a.阳光充足的；快活的,CET4_edited
sunrise,ˈsʌnraiz,,n.日出(时分),CET4_edited
sunset,ˈsʌnset,,n.日落(时分),CET4_edited
sunshine,ˈsʌn∫ain,,n.(直射)日光，阳光,CET4_edited
super,ˈsjuːpə,,a.极好的，超级的,CET4_edited
superficial,sjuːpəˈfi∫əl,,a.表面的；肤浅的,CET4_edited
superior,sjuːˈpiəriə,,a.较高的；优越的,CET4_edited
supermarket,ˈsjuːpəˌmɑːkit,,n.超级市场,CET4_edited
supper,ˈsʌpə,,n.晚饭，晚餐,CET4_edited
supplement,ˈsʌplimənt,,n.&vt.增补，补充,CET4_edited
supply,səˈplai,,vt.&n.供给，供应,CET4_edited
support,səˈpɔːt,,vt.支撑；支持；供养,CET4_edited
suppose,səˈpəuz,,vt.猜想；假定；让,CET4_edited
supreme,sjuːˈpriːm,,a.最高的；最大的,CET4_edited
sure,∫uə,,a.确信的；确实的,CET4_edited
surely,ˈ∫uəli,,a.确实；稳当地,CET4_edited
surface,ˈsəːfis,,n.地面，表面；外表,CET4_edited
surgeon,ˈsəːdʒən,,n.外科医师；军医,CET4_edited
surgery,ˈsəːdʒəri,,n.外科，外科手术,CET4_edited
surname,ˈsəːneim,,n.姓,CET4_edited
surprise,səˈpraiz,,vt.使惊奇；突然袭击,CET4_edited
surprising,səˈpraiziŋ,,a.惊人/出人意外的,CET4_edited
surrender,səˈrendə,,vt.交出 vi.投降,CET4_edited
surround,səˈraund,,vt.围，围绕，圈住,CET4_edited
surroundings,səˈraundiŋz,,"n.周围的事物,环境",CET4_edited
survey,səːˈvei,,vt.俯瞰；检查；测量,CET4_edited
survive,səˈvaiv,,vt.幸免于 vi.活下来,CET4_edited
suspect,səsˈpekt,,vt.怀疑 vi.疑心,CET4_edited
suspend,səsˈpend,,vt.吊，悬；推迟,CET4_edited
suspicion,səsˈpi∫ən,,n.怀疑，疑心，猜疑,CET4_edited
sustain,səsˈtein,,vt.支撑；供养；忍受,CET4_edited
swallow,ˈswɔləu,,n.燕子,CET4_edited
swamp,swɔmp,,n.沼泽，沼泽地,CET4_edited
swan,swɔn,,n.天鹅,CET4_edited
swarm,swɔːm,,n.一大群 vi.密集,CET4_edited
sway,swei,,vi.摇动 vt.摇；摇动,CET4_edited
swear,sweə,,vt.宣(誓) vi.诅咒,CET4_edited
sweat,swet,,n.汗 vi.出汗,CET4_edited
sweater,ˈswetə,,n.厚运动衫，毛线衫,CET4_edited
sweep,swiːp,,vt.扫；刮起；扫过,CET4_edited
sweet,swiːt,,a.甜的；愉快的,CET4_edited
swell,swel,,vi.膨胀；隆起；增长,CET4_edited
swift,swift,,a.快的；反应快的,CET4_edited
swim,swim,,vi.游，游泳；眼花,CET4_edited
swing,swiŋ,,vi.摇摆；回转 n.摇摆,CET4_edited
Swiss,swis,,a.瑞士的 n.瑞士人,CET4_edited
switch,swit∫,,n.开关；转换 vt.转换,CET4_edited
sword,sɔːd,,n.剑，刀,CET4_edited
symbol,ˈsimbəl,,n.象征；符号，记号,CET4_edited
sympathetic,ˌsimpəˈθetik,,a.同情的；和谐的,CET4_edited
sympathize,ˈsimpəθaiz,,vi.同情/感，共鸣,CET4_edited
sympathy,ˈsimpəθi,,n.同情；一致，同感,CET4_edited
synthetic,sinˈθeti,,a.综合的；合成的,CET4_edited
system,ˈsistəm,,n.系统，体系；制度,CET4_edited
systematic(al),ˌsistiˈmætik,,a.有系统/计划的,CET4_edited
table,ˈteibl,,n.桌子；餐桌；项目表,CET4_edited
tablet,ˈtæblit,,n.碑，匾；药片,CET4_edited
tag,tæg,,n.附加语；标签,CET4_edited
tail,teil,,n.尾巴；末尾部分,CET4_edited
tailor,ˈteilə,,n.裁缝 vt.裁制衣服,CET4_edited
take,teik,,vt.拿；抓；拿走；吃,CET4_edited
tale,teil,,n.故事，传说,CET4_edited
talent,ˈtælənt,,n.天才；才能；人才,CET4_edited
talk,tɔːk,,vi.讲话 vt.谈论,CET4_edited
tall,tɔːl,,n.高的，身材高的,CET4_edited
tame,teim,,a.驯服的；顺从的,CET4_edited
tan,tæn,,n.棕褐色 a.棕黄色的,CET4_edited
tank,tæŋk,,n.坦克；大容器，槽,CET4_edited
tap,tæp,,vt.&vi.&n.轻叩,CET4_edited
tape,teip,,n.线带；磁带，录音带,CET4_edited
target,ˈtɑːgit,,n.靶，标的；目标,CET4_edited
task,tɑːsk,,n.任务，工作，作业,CET4_edited
taste,teist,,vt.尝；尝到 n.味觉,CET4_edited
tax,tæks,,n.税，税款；负担,CET4_edited
taxi,ˈtæksi,,n.出租汽车,CET4_edited
tea,tiː,,n.茶；茶叶；茶树,CET4_edited
teach,tiːt∫,,vt.讲；教育 vt.教书,CET4_edited
teacher,ˈtiːt∫ə,,n.教师，老师，先生,CET4_edited
teaching,ˈtiːt∫iŋ,,n.教学，讲授；教导,CET4_edited
team,tiːm,,n.队，组,CET4_edited
tear,tiə,,n.眼泪，泪珠,CET4_edited
technical,ˈteknikəl,,a.技术的，工艺的,CET4_edited
technician,tekˈni∫(ə)n,,n.技术员，技师,CET4_edited
technique,tekˈniːk,,n.技术，技巧；技能,CET4_edited
technology,tekˈnɔlədʒi,,n.工艺学，工艺，技术,CET4_edited
tedious,ˈtiːdiəs,,a.冗长乏味的，沉闷的,CET4_edited
teenager,ˈtiːnˌeidʒə,,n.青少年,CET4_edited
telegram,ˈteligræm,,n.电报,CET4_edited
telegraph,ˈteligrɑːf,,n.电报机；电报,CET4_edited
telephone,ˈtelifəun,,n.电话 vi.打电话,CET4_edited
telescope,ˈteliskəup,,n.望远镜,CET4_edited
television,ˈteliviʒən,,n.电视；电视机,CET4_edited
tell,tel,,vt.讲述；吩咐；辨别,CET4_edited
temper,ˈtempə,,n.韧度；心情，情绪,CET4_edited
temperature,ˈtemprit∫ə(r),,n.温度；体温,CET4_edited
temple,ˈtempl,,n.圣堂，神殿，庙宇,CET4_edited
temporary,ˈtempərəri,,a.暂时的，临时的,CET4_edited
tempt,tempt,,vt.引诱，诱惑；吸引,CET4_edited
temptation,tempˈtei∫ən,,n.诱惑，引诱,CET4_edited
ten,ten,,num.十，十个,CET4_edited
tenant,ˈtenənt,,n.承担人，房客，佃户,CET4_edited
tend,tend,,vt.照管，照料，护理,CET4_edited
tendency,ˈtendənsi,,n.趋向，趋势，倾向,CET4_edited
tender,ˈtendə,,a.嫩的；脆弱的,CET4_edited
tennis,ˈtenis,,n.网球，网球运动,CET4_edited
tense,tens,,n.时态，时,CET4_edited
tent,tent,,n.帐篷,CET4_edited
tenth,tenθ,,num.第十；十分之一,CET4_edited
term,təːm,,n.期；学期；条件；词,CET4_edited
terminal,ˈtəːminl,,a.末端的 n.末端,CET4_edited
terrible,ˈterəbl,,a.可怕的；极度的,CET4_edited
terrific,təˈrifik,,a.可怕的；极大的,CET4_edited
territory,ˈteritəri,,n.领土，版图；领域,CET4_edited
terror,ˈterə,,n.恐怖，惊骇,CET4_edited
test,test,,n.&vt.试验；检验,CET4_edited
text,tekst,,n.原文，本文；课文,CET4_edited
textbook,ˈtekstbuk,,n.课本，教科书,CET4_edited
textile,ˈtekstail,,n.纺织品 a.纺织的,CET4_edited
than,ðæn,,conj.(比较级)比,CET4_edited
thank,θæŋk,,vt.谢谢，感谢 n.感谢,CET4_edited
that,ðæt,,a.那 pron.那 ad.那样,CET4_edited
the,ðə,,art.(定冠词)这，那,CET4_edited
theatre,ˈθiətə(r),,n.戏院；戏剧；教室,CET4_edited
their,ðeə,,pron.他(她、它)们的,CET4_edited
